Issue Number,Title,State,Created At,Updated At
5030,jackson2.14.2升级到2.15.0后，项目启动时报如下错误,closed,2023-05-11 12:16:40,2023-05-11 12:49:13
5029,"[org.redisson.client.handler.CommandPubSubDecoder] [CommandPubSubDecoder.java:91] - Unable to decode data. channel: [id: 0x61b64334, L:/10.1.60.139:22374 - R:10.1.60.166/10.1.60.166:3513], reply: ReplayingDecoderByteBuf(ridx=109, widx=112)",closed,2023-05-11 08:56:02,2023-06-05 17:03:15
5028,"We are using the redis version 3.17.4 and we are getting the below error, could you please check this?",closed,2023-05-11 08:14:36,2023-05-12 06:32:38
5027,RedissonReliableTopic internal structure optimization,closed,2023-05-10 09:53:23,2023-05-10 09:54:29
5026,Timeout value incorrect/?,closed,2023-05-09 10:49:07,2023-06-29 06:09:00
5025,RSetCache to support update expiration ,closed,2023-05-09 07:28:26,2023-05-10 06:15:01
5024,modify KeyExpirationEventMessageListener to listen to specific database may cause Subscription registration timeout exceeded problem.,open,2023-05-09 02:54:48,2023-05-10 01:45:59
5023,Command still hasn't been written into connection! Try to increase nettyThreads setting. Payload size in bytes: 0.,closed,2023-05-06 08:32:11,2023-05-06 09:35:47
5022,REDIS configuration and Sentinel configuration wrong Entry,closed,2023-05-06 06:16:30,2023-05-11 12:51:48
5021,How to disable retries for batch,closed,2023-05-05 21:25:05,2023-05-09 11:48:07
5020,Getting Redis Unexpected Exception on Tomcat restart,closed,2023-05-05 18:35:14,2023-06-29 06:08:06
5019,Please change RedissonBaseLock.acquireFailed to public so we can call it manually. ,open,2023-05-05 10:38:41,2023-05-05 10:38:41
5018,Not recovering from ElastiCache Redis failover,closed,2023-05-04 17:58:44,2023-05-11 05:44:58
5017,reopen 4984,closed,2023-05-04 13:14:23,2023-05-11 12:51:37
5016,reopen https://github.com/redisson/redisson/issues/4984 ,closed,2023-05-04 13:06:40,2023-05-05 06:42:11
5015,reopen the https://github.com/redisson/redisson/issues/4984,closed,2023-05-04 11:38:13,2023-05-11 12:53:44
5014,Reddison Pro putall not working in unit tests,closed,2023-05-04 05:02:48,2023-05-04 14:30:54
5013,Redisson Pro initializing without key for unit tests,closed,2023-05-03 17:28:05,2023-05-03 17:30:42
5012,RediSearch NumericFilter shouldn't set exclusive range by default,closed,2023-05-03 06:24:10,2023-05-03 06:24:35
5011,RediSearch NumericFilter throws NPE,closed,2023-05-03 06:19:01,2023-05-03 06:25:00
5010,Breaking change in ReplicatedConnectionManager,open,2023-05-03 05:53:03,2023-06-05 09:47:56
5009,RedissonLocalCachedMap.clear sometimes doesn't clear immediately,closed,2023-05-02 18:58:10,2023-05-11 12:53:35
5006,NPE after upgrading to Redisson 3.21.0 on Quarkus 3,closed,2023-05-02 12:40:29,2023-05-03 09:25:52
5005,Is RedisSearch a Pro feature in Library ?,closed,2023-05-01 13:21:00,2023-05-01 16:42:23
5004,Update README.md,open,2023-05-01 09:02:46,2023-08-23 05:48:07
5002,Invalid wait time detection in RedissonSpinLock,closed,2023-04-28 15:27:51,2023-06-10 13:58:42
5001,Could not resolve type id 'org.redisson.codec.SmileJacksonCodec' as a subtype of `org.redisson.client.codec.Codec`: ,closed,2023-04-28 11:27:59,2023-06-29 06:10:05
5000,"Spring boot Redisson client: Exception while unlocking a lock, attempt to unlock lock, not locked by current thread",closed,2023-04-28 10:49:24,2023-09-01 12:56:38
4999,Command still hasn't been written into connection in SpringCloud Gateway,closed,2023-04-27 11:16:34,2023-05-11 08:59:54
4997,RedisConnectionException: SlaveConnectionPool no available Redis entries. Master entry host,closed,2023-04-27 09:11:47,2023-07-15 06:34:05
4996,"Even after updating the version to 3.19.3 we are still getting the below error, could you please check this? Thanks. ",closed,2023-04-27 08:20:54,2023-05-02 07:24:38
4994,jackson,closed,2023-04-27 00:41:14,2023-04-27 05:49:04
4993,Quarkus 3 compatibility,closed,2023-04-26 15:50:14,2023-04-27 05:48:19
4992,jackson升级到2.15.0后，报错了,closed,2023-04-26 01:13:21,2023-04-26 07:59:02
4991,Cluster Mode and Replicated Servers,closed,2023-04-25 15:48:39,2023-05-02 08:13:41
4989,List of Redisson object and Redis commands it uses.,closed,2023-04-25 06:44:01,2023-05-02 04:24:04
4988,RedisBusyException when running load tests,closed,2023-04-25 00:21:31,2023-05-02 19:19:10
4987,"Getting NPE in RBucket get(), FSTCodec",closed,2023-04-24 20:58:38,2023-04-25 06:48:25
4985,JndiRedissonFactory provides unhelpful error details when using YAML configuration,closed,2023-04-24 14:48:11,2023-04-26 07:57:01
4984,redisson written into connection,closed,2023-04-24 10:57:35,2023-04-24 11:00:28
4983,The dnsMonitoringInterval config didn't work sometimes,closed,2023-04-24 10:07:58,2023-06-29 06:12:04
4982,Is there a bug with concurrent lock failure in Redisson3.17.6？,closed,2023-04-24 09:45:51,2023-07-15 06:32:31
4981,The BlockingQueue in the K8s container will not be triggered by take after a certain period of time.,open,2023-04-21 09:31:26,2023-04-21 09:31:26
4980,RlocalcacheMap Behaviour,closed,2023-04-21 09:21:31,2023-07-04 08:48:25
4979,fix: semaphore pub when permits not updated,closed,2023-04-21 07:21:58,2023-08-23 05:51:50
4978,Unable to write command into connection! ,closed,2023-04-20 14:03:11,2023-06-29 06:12:33
4977,Introduce WAIT command to RSemaphore,closed,2023-04-20 11:55:23,2023-04-20 11:57:48
4976,Add support for Micrometer's new Observation API,closed,2023-04-20 09:05:07,2023-04-27 19:38:21
4975,Why does Redisson's lock not support cross-thread addition and unlocking?,closed,2023-04-20 06:20:41,2023-04-20 07:29:13
4974,Add ability to change storeMode in RedissonClusteredLocalCachedMap in runtime,open,2023-04-19 14:53:02,2023-04-24 16:50:51
4973,ERROR [redisson-netty-2-1] [TID: N/A] [] o.r.QueueTransferTask:148: Unable to write command into connection!,closed,2023-04-19 12:44:23,2023-04-19 14:25:45
4972,Incompatibility between redisson versions,closed,2023-04-19 06:20:03,2023-04-19 17:36:27
4971,"the chinese wiki'doc is not completed,like some configs,in chinese version lost some newest configs",open,2023-04-18 08:38:53,2023-04-18 08:39:15
4970,Redis Cluster with password do not set TTL for MapCache,closed,2023-04-18 08:10:52,2023-04-18 13:26:47
4969,Maximum connections from redisson client,closed,2023-04-18 07:41:45,2023-04-26 09:03:20
4968,Replication config loops infinitely if all servers are down,closed,2023-04-18 07:38:36,2023-06-29 06:22:01
4967,Bump spring-core from 6.0.7 to 6.0.8 in /redisson,closed,2023-04-17 17:36:14,2023-04-18 04:53:30
4966,Bump spring-session-core from 3.0.0 to 3.0.1 in /redisson,closed,2023-04-17 17:15:02,2023-04-18 04:53:15
4965,Jdk11下，使用CompletableFuture.runAsync()方法异步调用redissonClient.getMap()，抛异常java.lang.ClassNotFoundException: org.redisson.RedissonReference,closed,2023-04-14 12:07:13,2023-04-17 04:47:18
4964,"""SlaveConnectionPool no available Redis entries"" error occurs in Sentinel model",closed,2023-04-14 08:36:28,2023-04-20 07:58:13
4963,Unable to find session error arise if Tomcat session was deleted or expired,closed,2023-04-14 07:28:42,2023-04-14 07:29:34
4962,RedissonMap entrySet method not work properly when specifying the keyPattern,closed,2023-04-14 01:26:04,2023-04-14 04:29:10
4961,RLocalCachedMap breaks from 3.16.8 with Azure Redis,closed,2023-04-13 18:35:38,2023-06-26 11:00:46
4960,"When RMapCache entries expire, put methods without ttl parameters will fail ",closed,2023-04-13 06:31:51,2023-04-17 05:02:08
4959,[version 3.12.2]WriteRedisConnectionException: Unable to write command into connection,closed,2023-04-13 01:31:53,2023-04-13 14:48:09
4958,RScoredSortedSet to support iterator elements  and their associated scores.,closed,2023-04-13 00:42:47,2023-05-31 08:57:52
4957,Is RBlockingDeque.take() exactly-once delivery?,closed,2023-04-12 14:11:59,2023-04-13 05:09:02
4956,Add option to disable lock reentrance,open,2023-04-12 09:38:04,2023-04-13 00:35:55
4955,Redission WriteRedisConnectionException,closed,2023-04-12 08:43:54,2023-04-12 09:13:13
4954,Why RSetCache extends Set instead of RSet,closed,2023-04-12 01:58:36,2023-04-14 06:56:39
4953,We are experiencing the error what seems like network related errors using the 3.12.4 version of redisson.,closed,2023-04-11 06:06:02,2023-04-11 10:18:08
4952,Update README.md - fix application.settings to match RedissonProperties,open,2023-04-10 08:09:03,2023-04-10 08:34:08
4951,RMapCache to support updateEntryExpirationIfNotSet and update multi keys,closed,2023-04-09 11:47:04,2023-07-10 05:46:32
4950,support: bloom-filter addAll,closed,2023-04-07 09:22:16,2023-07-21 09:22:13
4949,RedissonCache.invalidate breaks cache configuration,closed,2023-04-06 20:51:49,2023-04-12 10:07:00
4948,        localizedMessage: Node for slot: 4058 hasn't been discovered yet. Check cluster slots coverage using CLUSTER NODES command. Increase value of retryAttempts and/or retryInterval settings. ,closed,2023-04-06 20:23:37,2023-04-17 08:50:33
4947,"     stack_trace: java.lang.NullPointerException: Cannot invoke ""org.redisson.connection.ClientConnectionsEntry.getClient()"" because ""this.masterEntry"" is null",closed,2023-04-06 18:58:51,2023-04-07 05:54:52
4946,ClassCastException in RedissonConnection.,closed,2023-04-05 13:40:11,2023-04-17 07:19:07
4945,equivalent of Spring's `computePrefixWith` in Redisson??,closed,2023-04-05 08:05:05,2023-04-05 08:34:02
4944,Initialize LinkedHashMap with correct initial size to avoid resizing,closed,2023-03-31 08:07:34,2023-04-04 12:34:10
4943,Is problem the kv service does not support pub/sub and use  redisson to lock a scheduled task?,closed,2023-03-30 15:55:44,2023-03-31 05:24:06
4942,org.redisson.client.codec.JsonJacksonMapCodec not found,closed,2023-03-30 15:35:01,2023-03-31 05:06:04
4940,Redisson map (spring boot cache) aren't working after elasticache security update ,closed,2023-03-29 21:01:15,2023-05-01 04:41:33
4939,How to use Redisson Quarkus with application.properties,closed,2023-03-29 07:21:13,2023-07-17 05:35:13
4938,RedisTimeoutException: Command execution timeout for command,closed,2023-03-29 03:56:55,2023-03-29 05:23:03
4937,Should the default-update-timestamps-region be cleared/deleted when evictAllRegions is called on the Hibernate Cache,closed,2023-03-28 17:33:35,2023-03-31 10:58:18
4936,redisson 3.20.0 flooded with org.redisson.connection.balancer.LoadBalancerManager messages when applying AWS security update on Elasticache,closed,2023-03-27 16:08:40,2023-03-27 16:57:18
4935,feat: add ssuport for ignore redissonProperties.getFile empty by using,open,2023-03-27 16:00:28,2023-03-27 16:00:28
4934,Inclusive Language Changes,open,2023-03-24 12:40:43,2023-03-24 13:51:04
4933,Redisson hibernate not reading codec data from config yaml,closed,2023-03-24 05:46:19,2023-06-29 06:00:07
4932,"In mode cluster, Command 'scan' misses scanning data",closed,2023-03-24 05:06:38,2023-06-29 06:00:29
4931,Bump spring-core from 6.0.3 to 6.0.7 in /redisson,closed,2023-03-23 23:11:57,2023-03-27 06:56:50
4930,What is the configuration to handle network connection problem ,open,2023-03-23 15:18:08,2023-04-13 08:31:44
4929,FairLock 死锁,closed,2023-03-23 07:10:14,2023-03-23 08:17:59
4928,not support auto retry,closed,2023-03-21 16:45:29,2023-06-29 05:59:34
4927,CROSSSLOT Keys in request don't hash to the same slot,closed,2023-03-21 13:46:44,2023-05-24 06:49:27
4925,NameMapper is called twice when acquiring a ReadWriteLock,closed,2023-03-18 13:12:32,2023-03-21 09:05:41
4924,why redisson doesn't support WATCH,closed,2023-03-17 21:04:56,2023-03-23 08:43:39
4923,Specifying read endpoint for clustered mode,open,2023-03-17 19:09:30,2023-05-19 09:35:54
4922,Ability to detect if cluster node topology changes,open,2023-03-17 18:53:35,2023-03-27 07:41:23
4921,Write behind with coalesce,open,2023-03-17 08:34:13,2023-03-27 10:22:16
4920,How to connect to Azure cache for Redis to avoid connection spikes.,closed,2023-03-17 06:54:53,2023-04-19 17:37:17
4919,Sharded Pub/Sub subscriptions only reach master nodes,closed,2023-03-14 16:33:00,2023-05-05 10:49:02
4918,Upgrading Redission causes org.redisson.client.RedisException,closed,2023-03-13 13:30:10,2023-03-27 10:31:38
4917,Redisson 3.17.7 in Sentinel Mode Locks hang forever,closed,2023-03-12 19:06:11,2023-06-29 06:03:10
4916,Getting java.lang.ClassNotFoundException: org.apache.catalina.session.ManagerBase upon adding Redisson jars,closed,2023-03-10 21:34:57,2023-03-23 08:54:38
4915,RPromise and Redisson Promise alternative in latest version,closed,2023-03-10 07:49:43,2023-03-10 08:45:43
4914,Can there be an option to have Redisson only use daemon threads?,closed,2023-03-09 03:21:51,2023-08-18 14:47:44
4913,MapLoader read through,open,2023-03-08 19:57:49,2023-03-12 12:14:50
4912,"@mrniko see below: Only our application shutdown can cause the Redission client shutdown, The problem is our application is working, but get error that Redisson is shutdown",closed,2023-03-08 09:41:10,2023-03-23 09:04:43
4911,Getting this Exception in AWS java.lang.NoSuchMethodError: io.netty.buffer.ByteBuf.isContiguous()Z,closed,2023-03-08 04:39:02,2023-03-13 13:35:40
4910,Retry a different replica if one is unavailable,closed,2023-03-07 14:05:29,2023-03-23 08:53:24
4909,How to set TTL on read-through cache,open,2023-03-07 11:55:08,2023-07-10 11:06:30
4908,READONLY You can't write against a read only replica.. ,closed,2023-03-07 04:54:48,2023-03-10 08:44:48
4907,Getting this Exception in AWS java.lang.NoSuchMethodError: io.netty.buffer.ByteBuf.isContiguous()Z,closed,2023-03-06 07:19:15,2023-03-13 13:35:27
4906,Command still hasn't been written into connection! Increase nettyThreads and/or retryIntervalNode source:,closed,2023-03-05 14:53:07,2023-03-23 08:56:03
4905,"Redis4 cluster, redisson RQueue poll  jedis lpush data , Occasional data loss",closed,2023-03-03 08:33:47,2023-03-23 10:01:54
4902,Unable to init enough connections amount! Only 0 of 1 were initialized.,closed,2023-03-02 11:03:01,2023-03-28 06:58:10
4900,Invalid union and diff operations for ScoredSortedSet,closed,2023-03-01 09:42:44,2023-03-02 09:22:23
4899,java.lang.IllegalStateException: None of slaves were synced,closed,2023-03-01 05:40:52,2023-03-01 08:02:07
4898,The reason  for linux nofiles leak,closed,2023-03-01 03:12:50,2023-03-27 10:32:11
4897,RScoredSortedSet poll for ScoredEntry,closed,2023-02-27 07:18:06,2023-05-31 11:40:10
4896,Service can't connect to Redis slave: java.util.concurrent.CompletionException: org.redisson.client.RedisConnectionException: Unable to init enough connections amount! Only 21 of 24 were initialized.,closed,2023-02-27 06:28:39,2023-03-23 08:21:00
4895,Use JNI version (liblz4-java.so) of lz4-java and/or improve logging of lz4codec for Tomcat 9,closed,2023-02-24 15:32:23,2023-03-02 08:34:07
4893,ElastiCache failover errors in replicatedServersConfig,closed,2023-02-23 15:50:26,2023-03-10 04:18:35
4892,Getting RedisException: unexpected exception while processing command with ClassNotFoundException,closed,2023-02-22 14:10:01,2023-03-03 11:46:34
4891,"[QUESTION] When AWS Elasticache Redplicated Server modified instance type, Redisson cannot access IP correctly through domain name.",closed,2023-02-22 13:29:33,2023-02-22 14:01:24
4890,"Switching from Redis 4 to 6, will Redisson have compatibility issues?",closed,2023-02-22 13:23:12,2023-02-28 05:22:03
4889,Issue with org.redisson.client.protocol.convertor.NumberConvertor,closed,2023-02-22 11:11:11,2023-05-04 06:24:23
4888,The eventLoopGroup cannot be configured with yaml,closed,2023-02-22 07:00:49,2023-02-27 11:00:44
4887,change maven spring-boot-starter-actuator dependency is optional,open,2023-02-22 06:26:54,2023-02-22 06:26:54
4886,change maven spring-boot-starter-actuator dependency is optional,closed,2023-02-22 04:49:53,2023-02-22 04:50:28
4885,What is the rate limiting algirthm used?,open,2023-02-22 04:37:40,2023-02-23 03:41:25
4884,Command execution timeout for command: (INFO REPLICATION),closed,2023-02-22 03:56:37,2023-03-10 09:27:29
4883,change maven spring-boot-starter-actuator dependency is optional,closed,2023-02-22 03:01:20,2023-02-22 03:31:14
4882,Update dependency to address Vulnerability CVE-2022-1471,closed,2023-02-21 13:55:31,2023-02-28 07:53:07
4881,How to clear the unused elements in LastAccessTimeSet?,open,2023-02-21 10:36:33,2023-04-09 06:17:31
4880,What is the difference between Remote Service and Distributed executor service?,closed,2023-02-21 10:18:19,2023-03-27 10:33:40
